customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,Repaid
29264,36,72800,RENT,3.0,HOMEIMPROVEMENT,D,24000,14.09,0.33,12,Yes
29265,39,67000,RENT,0.0,VENTURE,D,24000,15.31,0.36,11,Yes
29266,36,78708,RENT,7.0,MEDICAL,B,24000,11.12,0.3,12,No
29267,38,81000,RENT,0.0,HOMEIMPROVEMENT,A,24000,8.49,0.3,13,No
29268,43,97500,RENT,6.0,VENTURE,B,24000,10.99,0.25,11,No
29269,36,100300,RENT,3.0,HOMEIMPROVEMENT,B,24000,11.99,0.24,11,No
29270,47,18000,MORTGAGE,,PERSONAL,A,3000,5.42,0.17,12,Yes
29271,48,130000,RENT,2.0,EDUCATION,B,24000,9.91,0.18,15,No
29272,41,60000,RENT,7.0,HOMEIMPROVEMENT,A,23800,6.91,0.4,15,Yes
29273,37,38400,RENT,6.0,EDUCATION,D,23500,,0.61,16,Yes
29274,39,64000,RENT,4.0,EDUCATION,C,23500,14.26,0.37,13,Yes
29275,37,18000,OWN,4.0,PERSONAL,C,1500,13.47,0.08,13,No
29276,40,83000,RENT,3.0,HOMEIMPROVEMENT,D,23000,12.36,0.28,11,Yes
29277,42,67147,RENT,6.0,MEDICAL,D,22400,14.11,0.28,11,Yes
29278,38,83000,RENT,3.0,HOMEIMPROVEMENT,G,22250,23.22,0.27,12,Yes
29279,47,38400,RENT,3.0,MEDICAL,F,22000,18.78,0.57,17,Yes
29280,38,56524,RENT,16.0,HOMEIMPROVEMENT,B,22000,10.75,0.39,15,Yes
29281,43,72000,RENT,11.0,EDUCATION,B,22000,10.62,0.31,11,Yes
29282,42,82000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.99,0.27,12,No
29283,46,91000,RENT,0.0,HOMEIMPROVEMENT,E,22000,18.79,0.24,16,Yes
29284,39,119000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.49,0.18,12,No
29285,40,167000,RENT,2.0,VENTURE,B,22000,10.99,0.13,13,No
29286,48,19200,OWN,1.0,EDUCATION,C,7000,,0.36,12,Yes
29287,37,40000,RENT,1.0,VENTURE,C,21250,12.99,0.53,16,Yes
29288,36,42000,RENT,1.0,EDUCATION,A,21000,7.49,0.5,11,Yes
29289,39,58000,RENT,5.0,EDUCATION,B,21000,10.83,0.36,16,Yes
29290,36,59000,RENT,2.0,MEDICAL,D,21000,14.11,0.36,16,Yes
29291,36,80000,RENT,20.0,VENTURE,B,21000,11.36,0.26,12,No
29292,37,92000,RENT,0.0,VENTURE,B,21000,11.63,0.23,15,No
29293,39,110000,RENT,17.0,MEDICAL,B,21000,11.11,0.19,16,No
29294,39,19404,MORTGAGE,0.0,MEDICAL,B,6000,11.14,0.31,13,Yes
29295,38,200000,RENT,4.0,HOMEIMPROVEMENT,B,21000,10.37,0.1,11,No
29296,39,48000,RENT,4.0,MEDICAL,D,20500,14.59,0.43,16,Yes
29297,36,69996,RENT,6.0,VENTURE,B,20400,10.37,0.29,14,No
29298,37,69996,RENT,5.0,MEDICAL,C,20400,13.06,0.29,11,No
29299,36,38000,RENT,15.0,VENTURE,C,20000,12.41,0.53,16,Yes
29300,37,20000,OWN,2.0,VENTURE,B,3000,12.69,0.15,17,No
29301,48,39915,RENT,15.0,VENTURE,A,20000,7.49,0.5,12,Yes
29302,45,37000,RENT,0.0,HOMEIMPROVEMENT,B,20000,11.71,0.54,15,Yes
29303,36,45000,RENT,4.0,MEDICAL,B,20000,11.36,0.44,14,Yes
29304,36,48000,RENT,2.0,MEDICAL,C,20000,13.61,0.42,14,Yes
29305,37,42000,RENT,0.0,PERSONAL,E,20000,14.25,0.48,17,Yes
29306,50,44000,RENT,14.0,MEDICAL,G,20000,20.4,0.45,11,Yes
29307,38,50000,RENT,8.0,MEDICAL,C,20000,13.85,0.4,14,Yes
29308,40,50004,RENT,3.0,DEBTCONSOLIDATION,B,20000,,0.4,17,Yes
29309,37,45000,RENT,2.0,HOMEIMPROVEMENT,B,20000,12.53,0.44,14,Yes
29310,43,20000,OWN,15.0,EDUCATION,A,5000,7.14,0.25,15,No
29311,40,45996,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,0.43,11,Yes
29312,36,20112,MORTGAGE,,MEDICAL,A,3900,5.99,0.19,12,No
29313,39,62400,RENT,7.0,PERSONAL,C,20000,12.68,0.32,13,Yes
29314,38,64700,RENT,5.0,DEBTCONSOLIDATION,B,20000,11.11,0.31,13,Yes
29315,39,65000,RENT,12.0,VENTURE,B,20000,10.74,0.31,17,Yes
29316,37,65000,RENT,2.0,PERSONAL,B,20000,10.25,0.31,16,Yes
29317,37,65000,RENT,4.0,HOMEIMPROVEMENT,F,20000,16.71,0.31,17,Yes
29318,36,65004,RENT,3.0,EDUCATION,D,20000,15.33,0.31,15,Yes
29319,38,66690,RENT,12.0,EDUCATION,D,20000,14.59,0.3,14,No
29320,38,21000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,3000,13.43,0.14,17,No
29321,39,72000,RENT,5.0,MEDICAL,B,20000,12.69,0.28,14,No
29322,40,21408,MORTGAGE,,HOMEIMPROVEMENT,B,1500,11.12,0.07,14,No
29323,41,75000,RENT,1.0,PERSONAL,B,20000,11.14,0.27,11,No
29324,39,21600,OWN,0.0,MEDICAL,A,6000,6.03,0.28,12,No
29325,36,76464,RENT,8.0,MEDICAL,C,20000,13.22,0.26,12,No
29326,50,76500,RENT,1.0,PERSONAL,B,20000,11.99,0.26,17,No
29327,38,21600,OWN,1.0,EDUCATION,C,4750,15.23,0.22,16,No
29328,36,21600,OWN,0.0,VENTURE,A,2100,8.49,0.1,12,No
29329,41,21600,OWN,1.0,HOMEIMPROVEMENT,C,3500,13.61,0.16,12,No
29330,36,22000,MORTGAGE,0.0,EDUCATION,A,8000,6.99,0.36,17,No
29331,36,84000,RENT,0.0,EDUCATION,B,20000,9.64,0.24,16,Yes
29332,40,73100,RENT,0.0,MEDICAL,D,20000,14.54,0.23,11,Yes
29333,36,103000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.79,0.19,17,No
29334,37,92000,RENT,,DEBTCONSOLIDATION,D,20000,14.46,0.22,15,Yes
29335,38,110000,RENT,5.0,HOMEIMPROVEMENT,A,20000,6.91,0.18,13,No
29336,40,110000,RENT,0.0,EDUCATION,B,20000,10.38,0.18,16,No
29337,41,110496,RENT,3.0,HOMEIMPROVEMENT,A,20000,6.91,0.18,16,No
29338,37,108000,RENT,0.0,HOMEIMPROVEMENT,E,20000,16.32,0.19,15,Yes
29339,37,120000,RENT,4.0,VENTURE,C,20000,13.47,0.17,11,No
29340,36,130000,RENT,11.0,EDUCATION,E,20000,,0.15,14,No
29341,39,23000,OWN,6.0,MEDICAL,A,6400,8.9,0.28,14,No
29342,41,150000,RENT,13.0,PERSONAL,F,20000,19.47,0.13,15,No
29343,39,150000,RENT,0.0,HOMEIMPROVEMENT,B,20000,10.08,0.13,17,No
29344,45,23000,OWN,2.0,PERSONAL,A,7000,7.29,0.3,15,No
29345,40,172800,RENT,9.0,DEBTCONSOLIDATION,B,20000,,0.12,13,No
29346,42,889000,RENT,13.0,EDUCATION,A,20000,,0.02,17,No
29347,40,23004,OWN,2.0,MEDICAL,A,7750,7.88,0.34,16,No
29348,36,23004,OWN,0.0,VENTURE,B,12000,11.48,0.52,11,No
29349,40,14400,RENT,0.0,MEDICAL,B,1000,9.25,0.07,11,No
29350,41,23396,OWN,5.0,HOMEIMPROVEMENT,B,10000,10.38,0.43,16,No
29351,47,18000,RENT,0.0,HOMEIMPROVEMENT,D,1000,14.84,0.06,16,Yes
29352,38,48384,RENT,4.0,MEDICAL,D,19000,14.96,0.39,16,Yes
29353,38,23868,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7750,12.53,0.32,14,Yes
29354,36,24000,MORTGAGE,18.0,VENTURE,B,6200,10.65,0.26,16,No
29355,37,103000,RENT,3.0,DEBTCONSOLIDATION,A,18550,7.88,0.18,12,No
29356,38,24000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,1500,6.03,0.06,16,No
29357,42,150000,RENT,19.0,MEDICAL,C,18400,,0.12,17,No
29358,38,40000,RENT,4.0,EDUCATION,B,18225,12.42,0.46,17,Yes
29359,42,45000,RENT,1.0,DEBTCONSOLIDATION,B,18200,10.83,0.4,14,Yes
29360,37,58000,RENT,9.0,MEDICAL,B,18200,10.99,0.31,11,Yes
29361,41,24000,MORTGAGE,5.0,MEDICAL,A,1500,,0.06,15,No
29362,43,36480,RENT,0.0,PERSONAL,B,18000,11.71,0.49,16,Yes
29363,37,43200,RENT,5.0,VENTURE,B,18000,8.88,0.42,16,Yes
29364,43,50000,RENT,6.0,PERSONAL,C,18000,14.35,0.36,16,Yes
29365,45,24000,MORTGAGE,0.0,VENTURE,C,4000,13.49,0.17,13,No
29366,45,48500,RENT,7.0,MEDICAL,C,18000,13.85,0.37,15,Yes
29367,40,55000,RENT,14.0,HOMEIMPROVEMENT,A,18000,7.88,0.33,14,Yes
29368,39,70000,RENT,3.0,PERSONAL,B,18000,11.14,0.26,14,No
29369,39,73500,RENT,1.0,EDUCATION,C,18000,,0.24,15,No
29370,44,24000,MORTGAGE,,HOMEIMPROVEMENT,D,7750,15.58,0.32,13,No
29371,36,24000,OWN,5.0,VENTURE,C,4000,14.72,0.17,15,No
29372,38,77000,RENT,9.0,VENTURE,B,18000,10.65,0.23,11,No
29373,43,62900,RENT,22.0,MEDICAL,D,18000,17.27,0.24,14,Yes
29374,38,81000,RENT,7.0,DEBTCONSOLIDATION,B,18000,10.59,0.22,16,No
29375,36,82000,RENT,12.0,HOMEIMPROVEMENT,C,18000,13.22,0.22,17,No
29376,48,82500,RENT,4.0,HOMEIMPROVEMENT,A,18000,7.51,0.22,16,No
29377,47,24000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5100,,0.21,16,No
29378,40,85000,RENT,5.0,HOMEIMPROVEMENT,B,18000,11.48,0.21,13,No
29379,43,90000,RENT,9.0,MEDICAL,C,18000,13.11,0.2,12,No
29380,36,125000,RENT,0.0,HOMEIMPROVEMENT,B,18000,11.11,0.14,11,No
29381,36,130000,RENT,0.0,MEDICAL,B,18000,11.71,0.14,14,No
29382,44,24000,OWN,5.0,EDUCATION,D,5000,14.74,0.21,15,No
29383,39,168000,RENT,2.0,HOMEIMPROVEMENT,E,18000,17.93,0.11,11,Yes
29384,36,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1500,9.63,0.06,16,No
29385,50,85000,RENT,1.0,HOMEIMPROVEMENT,C,17500,13.49,0.21,17,No
29386,38,51000,RENT,3.0,HOMEIMPROVEMENT,B,17000,10.38,0.33,11,Yes
29387,49,70000,RENT,4.0,EDUCATION,B,17000,11.71,0.24,16,No
29388,46,72194,RENT,8.0,PERSONAL,B,17000,8.88,0.24,15,No
29389,42,75000,RENT,6.0,MEDICAL,A,17000,7.9,0.23,15,No
29390,40,95000,RENT,0.0,PERSONAL,B,17000,10.0,0.18,15,No
29391,49,86400,RENT,7.0,PERSONAL,A,16875,7.51,0.2,14,No
29392,37,25000,OWN,8.0,VENTURE,C,10625,13.06,0.42,12,No
29393,36,25000,MORTGAGE,4.0,MEDICAL,A,11500,7.29,0.46,12,No
29394,38,47000,RENT,4.0,DEBTCONSOLIDATION,A,16500,7.9,0.35,16,Yes
29395,43,25000,MORTGAGE,10.0,EDUCATION,B,10000,9.62,0.4,17,No
29396,36,72000,RENT,5.0,VENTURE,C,16500,13.61,0.23,11,No
29397,48,92000,RENT,6.0,DEBTCONSOLIDATION,B,16500,12.69,0.18,15,No
29398,36,36000,RENT,7.0,PERSONAL,A,16000,8.9,0.44,17,Yes
29399,44,36000,RENT,0.0,PERSONAL,B,16000,11.49,0.44,13,Yes
29400,39,43680,RENT,9.0,MEDICAL,B,16000,,0.37,16,Yes
29401,41,45000,RENT,2.0,MEDICAL,C,16000,12.99,0.36,14,Yes
29402,36,25000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3000,8.7,0.12,12,No
29403,36,44000,RENT,4.0,DEBTCONSOLIDATION,C,16000,14.65,0.36,11,Yes
29404,50,50000,RENT,1.0,PERSONAL,A,16000,7.9,0.32,17,Yes
29405,36,25200,MORTGAGE,0.0,EDUCATION,C,8700,12.23,0.35,14,Yes
29406,37,60000,RENT,21.0,DEBTCONSOLIDATION,B,16000,,0.27,15,No
29407,42,54000,RENT,4.0,DEBTCONSOLIDATION,C,16000,12.87,0.3,14,Yes
29408,38,60000,RENT,0.0,VENTURE,C,16000,13.22,0.27,14,No
29409,37,25700,MORTGAGE,5.0,EDUCATION,D,1600,,0.06,14,No
29410,39,65000,RENT,4.0,HOMEIMPROVEMENT,B,16000,11.83,0.25,16,No
29411,39,67000,RENT,6.0,VENTURE,B,16000,10.99,0.24,16,No
29412,39,70000,RENT,8.0,MEDICAL,A,16000,7.9,0.23,14,No
29413,40,70000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.99,0.23,12,No
29414,48,71004,RENT,5.0,PERSONAL,B,16000,9.25,0.23,17,No
29415,49,69000,RENT,0.0,HOMEIMPROVEMENT,D,16000,14.96,0.23,12,Yes
29416,42,22000,RENT,,DEBTCONSOLIDATION,A,1000,7.29,0.05,13,No
29417,38,25000,RENT,1.0,EDUCATION,A,1000,8.0,0.04,16,No
29418,37,26000,OWN,2.0,MEDICAL,A,6000,8.59,0.23,12,No
29419,36,27600,RENT,0.0,EDUCATION,B,1000,11.49,0.04,12,No
29420,41,28800,RENT,2.0,EDUCATION,C,1000,,0.03,13,No
29421,46,35000,RENT,1.0,VENTURE,A,1000,7.9,0.03,12,No
29422,41,26400,MORTGAGE,1.0,PERSONAL,D,10300,16.29,0.39,14,Yes
29423,45,38400,RENT,4.0,DEBTCONSOLIDATION,C,1000,14.72,0.03,12,No
29424,40,39960,RENT,0.0,EDUCATION,C,1000,15.23,0.03,14,No
29425,37,44000,RENT,14.0,EDUCATION,A,1000,5.42,0.02,13,No
29426,36,42000,RENT,21.0,HOMEIMPROVEMENT,A,1000,7.51,0.02,14,Yes
29427,38,61000,RENT,0.0,PERSONAL,B,1000,9.45,0.02,17,No
29428,41,26400,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,12.21,0.23,16,Yes
29429,44,26500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6200,6.03,0.23,16,No
29430,45,26748,OWN,8.0,MEDICAL,A,4000,7.88,0.15,12,No
29431,36,26880,OWN,0.0,MEDICAL,A,4500,7.66,0.17,11,No
29432,36,16800,RENT,2.0,PERSONAL,C,1200,13.06,0.07,15,No
29433,44,17112,RENT,,DEBTCONSOLIDATION,A,1200,7.66,0.07,14,No
29434,39,18300,RENT,0.0,DEBTCONSOLIDATION,D,1200,14.74,0.07,11,Yes
29435,36,19200,RENT,,DEBTCONSOLIDATION,B,1200,9.62,0.06,14,No
29436,36,29000,RENT,9.0,MEDICAL,B,1200,12.42,0.04,15,No
29437,36,27000,OWN,4.0,HOMEIMPROVEMENT,A,6000,7.14,0.22,15,No
29438,41,57000,RENT,3.0,PERSONAL,D,1200,15.99,0.02,12,No
29439,37,85000,RENT,21.0,VENTURE,A,1200,8.9,0.01,13,No
29440,45,27012,MORTGAGE,20.0,PERSONAL,A,6000,5.99,0.22,13,Yes
29441,40,27040,MORTGAGE,7.0,EDUCATION,B,6925,9.99,0.26,15,No
29442,39,27040,MORTGAGE,0.0,HOMEIMPROVEMENT,A,4800,8.59,0.18,17,No
29443,38,37500,RENT,0.0,VENTURE,A,1375,6.91,0.04,11,No
29444,38,27500,MORTGAGE,5.0,MEDICAL,C,4700,13.92,0.17,13,No
29445,37,26400,RENT,5.0,EDUCATION,A,1500,6.91,0.06,17,No
29446,41,27340,RENT,7.0,DEBTCONSOLIDATION,C,1500,12.99,0.05,15,No
29447,48,29004,RENT,6.0,MEDICAL,A,1500,7.51,0.05,15,No
29448,42,30132,RENT,4.0,VENTURE,C,1500,12.98,0.05,14,No
29449,40,30996,RENT,2.0,MEDICAL,C,1500,13.72,0.05,14,Yes
29450,50,29000,RENT,1.0,PERSONAL,B,1500,10.39,0.05,15,Yes
29451,42,35004,RENT,12.0,MEDICAL,A,1500,7.37,0.04,12,No
29452,41,35400,RENT,11.0,VENTURE,C,1500,12.87,0.04,14,No
29453,43,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6250,,0.22,13,Yes
29454,41,32004,RENT,2.0,HOMEIMPROVEMENT,D,1500,14.74,0.05,17,Yes
29455,48,33500,RENT,1.0,HOMEIMPROVEMENT,D,1500,14.74,0.04,11,Yes
29456,36,28000,MORTGAGE,1.0,VENTURE,D,3075,15.62,0.11,12,Yes
29457,39,39000,RENT,7.0,DEBTCONSOLIDATION,B,1500,10.36,0.04,16,Yes
29458,40,49788,RENT,1.0,DEBTCONSOLIDATION,A,1500,9.32,0.03,16,No
29459,43,51600,RENT,,VENTURE,B,1500,11.86,0.03,11,No
29460,45,52000,RENT,0.0,MEDICAL,A,1500,8.94,0.03,13,No
29461,44,28000,OWN,0.0,VENTURE,A,3500,8.94,0.13,12,No
29462,48,28000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.74,0.27,16,No
29463,41,55000,RENT,3.0,VENTURE,A,1500,5.99,0.03,15,No
29464,41,63000,RENT,1.0,PERSONAL,A,1500,8.0,0.02,17,No
29465,45,74600,RENT,2.0,MEDICAL,C,1500,13.61,0.02,13,No
29466,38,80000,RENT,0.0,EDUCATION,B,1500,11.49,0.02,16,No
29467,36,89004,RENT,2.0,PERSONAL,B,1500,11.36,0.02,14,No
29468,40,90000,RENT,1.0,EDUCATION,C,1500,14.27,0.02,14,No
29469,37,28500,MORTGAGE,6.0,EDUCATION,A,1800,6.76,0.06,12,No
29470,42,14000,RENT,0.0,EDUCATION,C,1700,13.16,0.12,13,No
29471,44,27000,RENT,5.0,EDUCATION,A,1700,6.99,0.06,15,No
29472,39,28650,MORTGAGE,1.0,MEDICAL,B,8000,10.37,0.28,14,No
29473,37,44000,RENT,0.0,PERSONAL,B,1700,10.59,0.04,17,Yes
29474,41,14400,RENT,,PERSONAL,B,1800,,0.13,17,No
29475,40,19200,RENT,2.0,VENTURE,B,1800,11.99,0.09,13,No
29476,37,27000,RENT,0.0,MEDICAL,B,1800,11.36,0.07,11,No
29477,36,45000,RENT,3.0,DEBTCONSOLIDATION,C,1800,14.27,0.04,15,No
29478,36,28800,OWN,0.0,HOMEIMPROVEMENT,B,5375,11.11,0.19,13,No
29479,39,44000,RENT,11.0,MEDICAL,D,1800,14.91,0.04,17,Yes
29480,37,28800,MORTGAGE,3.0,VENTURE,A,4000,6.54,0.14,17,No
29481,37,50400,RENT,9.0,VENTURE,A,1800,8.9,0.04,11,No
29482,37,51000,RENT,5.0,DEBTCONSOLIDATION,A,1800,7.51,0.04,14,No
29483,49,28800,MORTGAGE,5.0,MEDICAL,A,12000,,0.42,16,No
29484,36,156326,RENT,10.0,HOMEIMPROVEMENT,A,1800,8.0,0.01,16,No
29485,43,11340,RENT,4.0,EDUCATION,C,1950,,0.17,11,Yes
29486,42,40000,RENT,6.0,DEBTCONSOLIDATION,B,1950,11.86,0.05,17,No
29487,36,90000,RENT,6.0,DEBTCONSOLIDATION,B,1950,12.42,0.02,15,No
29488,39,12000,RENT,,VENTURE,B,2000,10.65,0.17,11,Yes
29489,37,29000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7750,,0.27,16,No
29490,48,15000,RENT,4.0,DEBTCONSOLIDATION,C,2000,12.84,0.13,14,No
29491,47,18000,RENT,4.0,EDUCATION,A,2000,7.29,0.11,11,No
29492,39,18996,RENT,5.0,EDUCATION,A,2000,7.88,0.11,12,No
29493,45,19200,RENT,0.0,VENTURE,A,2000,8.49,0.1,12,No
29494,48,19632,RENT,19.0,PERSONAL,C,2000,13.47,0.1,12,No
29495,43,29004,OWN,3.0,MEDICAL,A,5000,7.88,0.17,11,No
29496,42,20400,RENT,4.0,PERSONAL,F,2000,20.99,0.1,13,No
29497,46,29004,MORTGAGE,4.0,PERSONAL,B,10000,11.58,0.34,11,No
29498,39,24000,RENT,0.0,MEDICAL,B,2000,10.99,0.08,11,No
29499,39,29280,OWN,0.0,VENTURE,A,1800,7.37,0.06,11,No
29500,41,24000,RENT,24.0,PERSONAL,A,2000,7.75,0.08,17,Yes
29501,36,29500,OWN,4.0,VENTURE,B,1250,11.83,0.04,15,No
29502,44,25209,RENT,6.0,MEDICAL,C,2000,,0.08,13,No
29503,37,26500,RENT,11.0,EDUCATION,C,2000,13.16,0.08,16,No
29504,39,28500,RENT,1.0,VENTURE,B,2000,,0.07,14,No
29505,39,29894,OWN,23.0,HOMEIMPROVEMENT,B,8000,9.63,0.27,17,No
29506,48,30000,MORTGAGE,21.0,HOMEIMPROVEMENT,B,2100,12.42,0.07,14,No
29507,44,102000,RENT,9.0,MEDICAL,A,15000,8.94,0.15,12,No
29508,46,102000,RENT,0.0,PERSONAL,C,15000,13.22,0.15,17,No
29509,44,108000,RENT,2.0,MEDICAL,C,15000,13.57,0.14,12,No
29510,37,30000,OWN,13.0,EDUCATION,D,4800,16.29,0.16,11,No
29511,36,120000,RENT,4.0,HOMEIMPROVEMENT,C,15000,12.99,0.13,15,No
29512,36,122000,RENT,2.0,HOMEIMPROVEMENT,A,15000,,0.12,17,No
29513,39,30000,MORTGAGE,,EDUCATION,A,10375,8.9,0.35,13,No
29514,38,225000,RENT,16.0,EDUCATION,D,15000,15.62,0.07,17,No
29515,37,528000,RENT,4.0,VENTURE,D,15000,,0.03,12,No
29516,37,63000,RENT,1.0,DEBTCONSOLIDATION,A,14900,9.63,0.24,13,No
29517,37,48000,RENT,0.0,DEBTCONSOLIDATION,B,14725,,0.31,11,Yes
29518,36,30123,RENT,5.0,MEDICAL,C,2000,14.26,0.07,12,No
29519,41,32496,RENT,4.0,EDUCATION,B,2000,10.99,0.06,12,Yes
29520,48,32500,RENT,0.0,VENTURE,D,2000,17.27,0.06,16,Yes
29521,38,33000,RENT,2.0,VENTURE,D,2000,16.89,0.06,14,Yes
29522,45,30000,MORTGAGE,5.0,MEDICAL,C,1000,15.23,0.03,11,No
29523,43,60000,RENT,5.0,DEBTCONSOLIDATION,B,2000,12.53,0.03,17,No
29524,44,65000,RENT,16.0,MEDICAL,A,2000,7.9,0.03,14,No
29525,43,69000,RENT,0.0,DEBTCONSOLIDATION,A,2000,8.9,0.03,17,No
29526,37,30000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8000,,0.27,17,No
29527,43,85000,RENT,2.0,PERSONAL,A,2000,6.62,0.02,14,No
29528,36,372000,RENT,4.0,DEBTCONSOLIDATION,E,2000,,0.01,14,Yes
29529,40,30000,OWN,4.0,HOMEIMPROVEMENT,C,5000,13.43,0.17,11,No
29530,38,34800,RENT,1.0,DEBTCONSOLIDATION,C,2100,14.72,0.06,13,No
29531,38,9732,RENT,9.0,EDUCATION,A,2200,9.63,0.23,17,Yes
29532,39,34000,RENT,1.0,HOMEIMPROVEMENT,D,14000,17.58,0.41,16,Yes
29533,38,30000,RENT,2.0,DEBTCONSOLIDATION,C,2200,,0.07,11,No
29534,36,54000,RENT,2.0,HOMEIMPROVEMENT,C,2225,10.59,0.04,14,Yes
29535,36,52500,RENT,,HOMEIMPROVEMENT,A,2250,5.42,0.04,14,No
29536,39,30000,RENT,3.0,DEBTCONSOLIDATION,C,2300,14.79,0.08,15,No
29537,46,30000,MORTGAGE,13.0,VENTURE,A,3050,7.88,0.1,14,No
29538,38,22000,RENT,2.0,DEBTCONSOLIDATION,C,2350,14.17,0.11,16,No
29539,37,40080,RENT,7.0,MEDICAL,A,2350,7.88,0.06,12,No
29540,40,15864,RENT,,MEDICAL,B,2375,11.11,0.15,12,No
29541,36,13440,RENT,2.0,EDUCATION,D,2400,17.49,0.18,11,Yes
29542,37,14000,RENT,0.0,DEBTCONSOLIDATION,B,2400,,0.17,11,Yes
29543,49,15000,RENT,6.0,EDUCATION,B,2400,9.91,0.16,17,Yes
29544,39,30000,MORTGAGE,14.0,MEDICAL,D,7200,14.96,0.24,11,Yes
29545,36,21996,RENT,3.0,PERSONAL,D,2400,14.11,0.11,11,No
29546,37,24500,RENT,0.0,PERSONAL,B,2400,11.71,0.1,11,No
29547,39,32280,RENT,22.0,PERSONAL,B,2400,8.88,0.07,17,No
29548,47,30000,OWN,1.0,EDUCATION,C,8000,,0.27,17,No
29549,40,35000,RENT,17.0,EDUCATION,A,2400,,0.07,16,No
29550,36,32000,RENT,2.0,MEDICAL,E,2400,18.79,0.07,14,Yes
29551,36,38568,RENT,7.0,PERSONAL,E,2400,18.39,0.06,12,No
29552,37,45000,RENT,2.0,VENTURE,B,2400,9.91,0.05,16,No
29553,36,57110,RENT,5.0,EDUCATION,B,2400,10.0,0.04,15,No
29554,36,60000,RENT,2.0,PERSONAL,A,2400,5.79,0.04,17,No
29555,37,100000,RENT,0.0,DEBTCONSOLIDATION,B,2400,9.99,0.02,16,No
29556,38,30000,MORTGAGE,8.0,PERSONAL,C,10000,11.22,0.33,17,No
29557,44,30160,MORTGAGE,4.0,PERSONAL,C,7500,,0.25,16,No
29558,37,30480,OWN,1.0,MEDICAL,B,1200,11.99,0.04,15,No
29559,44,100000,RENT,5.0,EDUCATION,A,13500,8.9,0.14,17,No
29560,39,201000,RENT,6.0,VENTURE,B,13500,11.49,0.07,14,No
29561,36,33481,RENT,9.0,MEDICAL,E,13475,15.68,0.4,15,Yes
29562,39,62692,RENT,9.0,VENTURE,B,13200,9.88,0.21,11,No
29563,42,31000,MORTGAGE,5.0,VENTURE,B,7200,11.99,0.23,17,No
29564,40,63000,RENT,2.0,HOMEIMPROVEMENT,B,13050,11.48,0.21,15,No
29565,42,36000,RENT,8.0,MEDICAL,C,13000,12.73,0.36,16,Yes
29566,42,38400,RENT,4.0,MEDICAL,B,13000,,0.34,11,Yes
29567,38,31200,MORTGAGE,6.0,VENTURE,C,5850,13.49,0.19,11,No
29568,37,31200,MORTGAGE,5.0,EDUCATION,B,3000,9.99,0.1,16,No
29569,45,22178,RENT,3.0,VENTURE,A,2500,5.99,0.11,11,No
29570,42,26568,RENT,6.0,PERSONAL,B,2500,10.37,0.09,14,No
29571,36,31000,RENT,2.0,EDUCATION,A,2500,8.9,0.08,13,No
29572,42,32004,RENT,1.0,DEBTCONSOLIDATION,A,2500,7.49,0.08,17,Yes
29573,36,36000,RENT,3.0,EDUCATION,B,2500,9.76,0.07,15,No
29574,36,32000,MORTGAGE,7.0,EDUCATION,B,5300,10.65,0.17,13,No
29575,41,32000,MORTGAGE,2.0,PERSONAL,C,6000,,0.19,12,No
29576,47,48000,RENT,14.0,MEDICAL,C,2500,14.65,0.05,17,No
29577,37,48000,RENT,0.0,PERSONAL,B,2500,9.62,0.05,12,No
29578,36,32000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,10.37,0.38,11,No
29579,36,32000,MORTGAGE,9.0,EDUCATION,B,5000,8.88,0.16,13,No
29580,39,59000,RENT,0.0,PERSONAL,F,2500,18.78,0.04,13,Yes
29581,36,60072,RENT,14.0,HOMEIMPROVEMENT,B,2500,11.49,0.04,16,Yes
29582,39,68000,RENT,0.0,HOMEIMPROVEMENT,A,2500,7.88,0.04,12,No
29583,47,72000,RENT,5.0,VENTURE,D,2500,15.05,0.03,11,No
29584,38,80000,RENT,9.0,PERSONAL,B,2500,10.99,0.03,13,No
29585,44,117300,RENT,3.0,MEDICAL,A,2500,7.29,0.02,11,Yes
29586,40,24000,RENT,2.0,MEDICAL,A,2800,7.88,0.12,14,No
29587,41,19200,RENT,2.0,MEDICAL,D,2950,16.49,0.15,12,Yes
